shot_number,lat_lowestmode,lon_lowestmode,sensitivity,quality_flag,rh,max_rh
19641122100108360,-13.755268639640168,-44.1189422280931,0.9767303466796875,1,"[-5.76000023 -4.75       -4.1500001  -3.74000001 -3.44000006 -3.18000007
 -2.95000005 -2.79999995 -2.6500001  -2.5        -2.3599999  -2.24000001
 -2.17000008 -2.05999994 -1.98000002 -1.87       -1.78999996 -1.72000003
 -1.63999999 -1.57000005 -1.49000001 -1.46000004 -1.38       -1.30999994
 -1.26999998 -1.19000006 -1.15999997 -1.08000004 -1.03999996 -0.97000003
 -0.93000001 -0.86000001 -0.81999999 -0.77999997 -0.70999998 -0.67000002
 -0.63       -0.58999997 -0.51999998 -0.47999999 -0.44       -0.41
 -0.33000001 -0.28999999 -0.25999999 -0.22       -0.18000001 -0.11
 -0.07       -0.03        0.          0.03        0.11        0.14
  0.18000001  0.22        0.25999999  0.33000001  0.37        0.41
  0.44        0.51999998  0.56        0.58999997  0.63        0.70999998
  0.74000001  0.77999997  0.86000001  0.88999999  0.97000003  1.00999999
  1.03999996  1.12        1.15999997  1.23000002  1.26999998  1.34000003
  1.41999996  1.46000004  1.52999997  1.61000001  1.67999995  1.75999999
  1.83000004  1.90999997  1.98000002  2.05999994  2.17000008  2.24000001
  2.3599999   2.47000003  2.57999992  2.69000006  2.83999991  3.02999997
  3.22000003  3.44000006  3.74000001  4.19000006  5.30999994]",5.309999942779541
19641122300108361,-13.754855049630578,-44.11862573786778,0.9827228784561157,1,"[-6.28999996 -5.15999985 -4.42000008 -3.93000007 -3.58999991 -3.28999996
 -3.06999993 -2.88000011 -2.73000002 -2.57999992 -2.43000007 -2.31999993
 -2.21000004 -2.08999991 -2.01999998 -1.90999997 -1.83000004 -1.75999999
 -1.67999995 -1.61000001 -1.52999997 -1.46000004 -1.38       -1.30999994
 -1.23000002 -1.19000006 -1.12       -1.03999996 -1.00999999 -0.93000001
 -0.88999999 -0.81999999 -0.77999997 -0.70999998 -0.67000002 -0.58999997
 -0.56       -0.47999999 -0.44       -0.41       -0.33000001 -0.28999999
 -0.22       -0.18000001 -0.14       -0.07       -0.03        0.
  0.07        0.11        0.18000001  0.22        0.25999999  0.33000001
  0.37        0.44        0.47999999  0.51999998  0.58999997  0.63
  0.70999998  0.74000001  0.81999999  0.86000001  0.93000001  0.97000003
  1.03999996  1.08000004  1.15999997  1.23000002  1.26999998  1.34000003
  1.41999996  1.46000004  1.52999997  1.61000001  1.67999995  1.75999999
  1.83000004  1.90999997  1.98000002  2.05999994  2.13000011  2.21000004
  2.31999993  2.3900001   2.5         2.57999992  2.69000006  2.79999995
  2.92000008  3.02999997  3.18000007  3.32999992  3.48000002  3.63000011
  3.8499999   4.07999992  4.42000008  4.82999992  5.98999977]",5.989999771118164
19641122500108362,-13.754441429663842,-44.118309236908985,0.9798076748847961,1,"[-6.0999999  -5.01000023 -4.38000011 -3.93000007 -3.58999991 -3.32999992
 -3.0999999  -2.92000008 -2.76999998 -2.61999989 -2.47000003 -2.3599999
 -2.24000001 -2.17000008 -2.05999994 -1.98000002 -1.87       -1.78999996
 -1.72000003 -1.63999999 -1.57000005 -1.49000001 -1.41999996 -1.34000003
 -1.30999994 -1.23000002 -1.15999997 -1.12       -1.03999996 -1.00999999
 -0.93000001 -0.88999999 -0.81999999 -0.77999997 -0.70999998 -0.67000002
 -0.58999997 -0.56       -0.47999999 -0.44       -0.41       -0.33000001
 -0.28999999 -0.25999999 -0.18000001 -0.14       -0.07       -0.03
  0.          0.07        0.11        0.14        0.22        0.25999999
  0.28999999  0.37        0.41        0.47999999  0.51999998  0.56
  0.63        0.67000002  0.74000001  0.77999997  0.86000001  0.88999999
  0.97000003  1.00999999  1.08000004  1.15999997  1.19000006  1.26999998
  1.30999994  1.38        1.46000004  1.52999997  1.57000005  1.63999999
  1.72000003  1.78999996  1.87        1.94000006  2.01999998  2.13000011
  2.21000004  2.27999997  2.3900001   2.47000003  2.57999992  2.69000006
  2.79999995  2.92000008  3.06999993  3.22000003  3.36999989  3.54999995
  3.74000001  4.          4.34000015  4.82999992  6.0999999 ]",6.099999904632568
19641122700108363,-13.754027791346541,-44.11799273464451,0.9813068509101868,1,"[-6.05999994 -5.01000023 -4.38000011 -3.93000007 -3.58999991 -3.32999992
 -3.0999999  -2.92000008 -2.76999998 -2.61999989 -2.5        -2.3900001
 -2.27999997 -2.17000008 -2.05999994 -1.98000002 -1.87       -1.78999996
 -1.72000003 -1.63999999 -1.57000005 -1.49000001 -1.41999996 -1.34000003
 -1.30999994 -1.23000002 -1.15999997 -1.12       -1.03999996 -0.97000003
 -0.93000001 -0.86000001 -0.81999999 -0.74000001 -0.70999998 -0.63
 -0.58999997 -0.51999998 -0.47999999 -0.44       -0.37       -0.33000001
 -0.25999999 -0.22       -0.14       -0.11       -0.07        0.
  0.03        0.11        0.14        0.18000001  0.25999999  0.28999999
  0.37        0.41        0.44        0.51999998  0.56        0.63
  0.67000002  0.74000001  0.77999997  0.86000001  0.88999999  0.97000003
  1.00999999  1.08000004  1.15999997  1.19000006  1.26999998  1.30999994
  1.38        1.46000004  1.52999997  1.61000001  1.63999999  1.72000003
  1.78999996  1.87        1.94000006  2.01999998  2.08999991  2.21000004
  2.27999997  2.3599999   2.47000003  2.57999992  2.6500001   2.76999998
  2.92000008  3.02999997  3.18000007  3.32999992  3.48000002  3.67000008
  3.8900001   4.19000006  4.57000017  5.13000011  6.51000023]",6.510000228881836
19641122900108364,-13.753614151030074,-44.11767624387832,0.9788397550582886,1,"[-5.90999985 -4.9000001  -4.30000019 -3.8900001  -3.54999995 -3.32999992
 -3.0999999  -2.92000008 -2.76999998 -2.61999989 -2.5        -2.3900001
 -2.27999997 -2.21000004 -2.08999991 -2.01999998 -1.94000006 -1.83000004
 -1.75999999 -1.67999995 -1.63999999 -1.57000005 -1.49000001 -1.41999996
 -1.38       -1.30999994 -1.26999998 -1.19000006 -1.15999997 -1.08000004
 -1.03999996 -0.97000003 -0.93000001 -0.86000001 -0.81999999 -0.77999997
 -0.70999998 -0.67000002 -0.63       -0.58999997 -0.51999998 -0.47999999
 -0.44       -0.41       -0.33000001 -0.28999999 -0.25999999 -0.22
 -0.14       -0.11       -0.07       -0.03        0.          0.07
  0.11        0.14        0.18000001  0.22        0.28999999  0.33000001
  0.37        0.41        0.47999999  0.51999998  0.56        0.58999997
  0.67000002  0.70999998  0.74000001  0.81999999  0.86000001  0.93000001
  0.97000003  1.00999999  1.08000004  1.12        1.19000006  1.23000002
  1.30999994  1.38        1.41999996  1.49000001  1.57000005  1.63999999
  1.72000003  1.78999996  1.87        1.94000006  2.01999998  2.13000011
  2.21000004  2.31999993  2.43000007  2.57999992  2.73000002  2.88000011
  3.06999993  3.28999996  3.58999991  4.03999996  5.15999985]",5.159999847412109
19641123100108365,-13.753200511218957,-44.11735976798185,0.9821946024894714,1,"[-6.05999994 -5.01000023 -4.38000011 -3.93000007 -3.58999991 -3.28999996
 -3.06999993 -2.88000011 -2.73000002 -2.57999992 -2.47000003 -2.3599999
 -2.24000001 -2.13000011 -2.05999994 -1.94000006 -1.87       -1.78999996
 -1.72000003 -1.63999999 -1.57000005 -1.49000001 -1.46000004 -1.38
 -1.30999994 -1.26999998 -1.19000006 -1.15999997 -1.08000004 -1.03999996
 -1.00999999 -0.93000001 -0.88999999 -0.81999999 -0.77999997 -0.74000001
 -0.70999998 -0.63       -0.58999997 -0.56       -0.51999998 -0.44
 -0.41       -0.37       -0.33000001 -0.25999999 -0.22       -0.18000001
 -0.14       -0.11       -0.07        0.          0.03        0.07
  0.11        0.14        0.22        0.25999999  0.28999999  0.33000001
  0.37        0.44        0.47999999  0.51999998  0.56        0.63
  0.67000002  0.70999998  0.77999997  0.81999999  0.86000001  0.93000001
  0.97000003  1.00999999  1.08000004  1.12        1.19000006  1.23000002
  1.30999994  1.34000003  1.41999996  1.49000001  1.57000005  1.61000001
  1.67999995  1.75999999  1.83000004  1.90999997  2.01999998  2.08999991
  2.21000004  2.27999997  2.3900001   2.5         2.6500001   2.79999995
  2.99000001  3.18000007  3.48000002  3.8900001   5.05000019]",5.050000190734863
19641123300108366,-13.752787034608176,-44.1170434179138,0.976861298084259,1,"[-7.96999979 -6.80999994 -6.05999994 -5.57999992 -5.15999985 -4.86000013
 -4.5999999  -4.38000011 -4.19000006 -4.03999996 -3.8900001  -3.74000001
 -3.58999991 -3.48000002 -3.36999989 -3.25       -3.18000007 -3.06999993
 -2.95000005 -2.88000011 -2.79999995 -2.69000006 -2.61999989 -2.53999996
 -2.47000003 -2.3900001  -2.31999993 -2.21000004 -2.13000011 -2.05999994
 -1.98000002 -1.94000006 -1.87       -1.78999996 -1.72000003 -1.63999999
 -1.57000005 -1.49000001 -1.41999996 -1.34000003 -1.26999998 -1.23000002
 -1.15999997 -1.08000004 -1.00999999 -0.93000001 -0.86000001 -0.81999999
 -0.74000001 -0.67000002 -0.58999997 -0.51999998 -0.44       -0.41
 -0.33000001 -0.25999999 -0.18000001 -0.11       -0.07        0.
  0.07        0.14        0.22        0.25999999  0.33000001  0.41
  0.47999999  0.56        0.63        0.67000002  0.74000001  0.81999999
  0.88999999  0.97000003  1.03999996  1.12        1.19000006  1.26999998
  1.34000003  1.41999996  1.49000001  1.57000005  1.67999995  1.75999999
  1.83000004  1.94000006  2.01999998  2.13000011  2.24000001  2.3599999
  2.47000003  2.57999992  2.73000002  2.88000011  3.02999997  3.22000003
  3.44000006  3.70000005  4.03999996  4.53000021  5.76000023]",5.760000228881836
19641123500108367,-13.752373172848095,-44.116726827466444,0.9784353971481323,1,"[-6.21000004 -5.01000023 -4.30000019 -3.8499999  -3.51999998 -3.25
 -3.02999997 -2.83999991 -2.69000006 -2.57999992 -2.43000007 -2.31999993
 -2.21000004 -2.13000011 -2.01999998 -1.94000006 -1.87       -1.78999996
 -1.72000003 -1.63999999 -1.57000005 -1.49000001 -1.41999996 -1.38
 -1.30999994 -1.26999998 -1.19000006 -1.15999997 -1.08000004 -1.03999996
 -0.97000003 -0.93000001 -0.88999999 -0.81999999 -0.77999997 -0.74000001
 -0.67000002 -0.63       -0.58999997 -0.56       -0.47999999 -0.44
 -0.41       -0.37       -0.33000001 -0.28999999 -0.22       -0.18000001
 -0.14       -0.11       -0.07       -0.03        0.03        0.07
  0.11        0.14        0.18000001  0.22        0.28999999  0.33000001
  0.37        0.41        0.44        0.51999998  0.56        0.58999997
  0.63        0.70999998  0.74000001  0.77999997  0.86000001  0.88999999
  0.93000001  1.00999999  1.03999996  1.12        1.15999997  1.23000002
  1.30999994  1.34000003  1.41999996  1.49000001  1.57000005  1.63999999
  1.72000003  1.78999996  1.90999997  1.98000002  2.08999991  2.21000004
  2.3599999   2.47000003  2.6500001   2.83999991  3.06999993  3.4000001
  3.77999997  4.26999998  4.86000013  5.73000002  7.71000004]",7.710000038146973
19641123700108368,-13.751959505921715,-44.116410387606614,0.9777751564979553,1,"[-5.61000013 -4.5999999  -4.03999996 -3.63000011 -3.36999989 -3.0999999
 -2.92000008 -2.76999998 -2.61999989 -2.47000003 -2.3599999  -2.24000001
 -2.17000008 -2.05999994 -1.98000002 -1.90999997 -1.78999996 -1.72000003
 -1.67999995 -1.61000001 -1.52999997 -1.46000004 -1.38       -1.34000003
 -1.26999998 -1.23000002 -1.15999997 -1.12       -1.03999996 -1.00999999
 -0.97000003 -0.88999999 -0.86000001 -0.81999999 -0.74000001 -0.70999998
 -0.67000002 -0.58999997 -0.56       -0.51999998 -0.47999999 -0.44
 -0.37       -0.33000001 -0.28999999 -0.25999999 -0.22       -0.14
 -0.11       -0.07       -0.03        0.          0.07        0.11
  0.14        0.18000001  0.22        0.25999999  0.33000001  0.37
  0.41        0.44        0.51999998  0.56        0.58999997  0.63
  0.70999998  0.74000001  0.77999997  0.86000001  0.88999999  0.93000001
  1.00999999  1.03999996  1.12        1.15999997  1.23000002  1.30999994
  1.34000003  1.41999996  1.49000001  1.57000005  1.63999999  1.72000003
  1.78999996  1.87        1.94000006  2.05999994  2.17000008  2.27999997
  2.3900001   2.53999996  2.69000006  2.83999991  3.06999993  3.28999996
  3.58999991  3.97000003  4.48999977  5.23999977  6.78000021]",6.78000020980835
19641123900108369,-13.751545805028625,-44.1160939465193,0.9751719236373901,1,"[-5.6500001  -4.5999999  -4.         -3.58999991 -3.28999996 -3.06999993
 -2.83999991 -2.69000006 -2.5        -2.3900001  -2.24000001 -2.13000011
 -2.01999998 -1.94000006 -1.83000004 -1.75999999 -1.67999995 -1.57000005
 -1.49000001 -1.41999996 -1.34000003 -1.30999994 -1.23000002 -1.15999997
 -1.08000004 -1.03999996 -0.97000003 -0.88999999 -0.86000001 -0.77999997
 -0.74000001 -0.67000002 -0.63       -0.56       -0.51999998 -0.47999999
 -0.41       -0.37       -0.28999999 -0.25999999 -0.22       -0.14
 -0.11       -0.07        0.          0.03        0.11        0.14
  0.18000001  0.25999999  0.28999999  0.33000001  0.41        0.44
  0.51999998  0.56        0.63        0.67000002  0.74000001  0.77999997
  0.86000001  0.88999999  0.97000003  1.00999999  1.08000004  1.15999997
  1.23000002  1.26999998  1.34000003  1.41999996  1.49000001  1.57000005
  1.63999999  1.72000003  1.78999996  1.90999997  1.98000002  2.08999991
  2.17000008  2.27999997  2.3900001   2.5         2.61999989  2.76999998
  2.88000011  3.02999997  3.22000003  3.36999989  3.54999995  3.74000001
  3.97000003  4.19000006  4.44999981  4.71999979  5.01000023  5.38999987
  5.76000023  6.25        6.80999994  7.55999994  9.06000042]",9.0600004196167
19641124100108370,-13.751132301851536,-44.11577766135331,0.9789632558822632,1,"[-7.86000013 -6.48000002 -5.57999992 -5.01000023 -4.5999999  -4.30000019
 -4.03999996 -3.81999993 -3.63000011 -3.48000002 -3.28999996 -3.18000007
 -3.02999997 -2.92000008 -2.76999998 -2.6500001  -2.53999996 -2.43000007
 -2.3599999  -2.24000001 -2.13000011 -2.05999994 -1.98000002 -1.87
 -1.78999996 -1.67999995 -1.61000001 -1.52999997 -1.46000004 -1.38
 -1.26999998 -1.19000006 -1.12       -1.03999996 -0.97000003 -0.88999999
 -0.81999999 -0.74000001 -0.67000002 -0.58999997 -0.51999998 -0.44
 -0.37       -0.28999999 -0.22       -0.18000001 -0.11       -0.03
  0.03        0.11        0.18000001  0.25999999  0.33000001  0.41
  0.47999999  0.56        0.63        0.70999998  0.77999997  0.86000001
  0.93000001  1.00999999  1.08000004  1.15999997  1.23000002  1.30999994
  1.41999996  1.49000001  1.57000005  1.63999999  1.75999999  1.83000004
  1.94000006  2.01999998  2.13000011  2.21000004  2.31999993  2.3900001
  2.5         2.61999989  2.73000002  2.83999991  2.95000005  3.0999999
  3.22000003  3.36999989  3.51999998  3.67000008  3.81999993  4.
  4.19000006  4.38000011  4.5999999   4.82999992  5.09000015  5.38999987
  5.73000002  6.0999999   6.59000015  7.21999979  8.60999966]",8.609999656677246
19641100100108371,-13.75071849550839,-44.11546120475787,0.9753155708312988,1,"[-6.32999992 -5.23999977 -4.57000017 -4.03999996 -3.67000008 -3.36999989
 -3.0999999  -2.92000008 -2.73000002 -2.53999996 -2.43000007 -2.27999997
 -2.17000008 -2.05999994 -1.94000006 -1.83000004 -1.75999999 -1.63999999
 -1.57000005 -1.49000001 -1.38       -1.30999994 -1.23000002 -1.15999997
 -1.08000004 -1.03999996 -0.97000003 -0.88999999 -0.81999999 -0.74000001
 -0.70999998 -0.63       -0.56       -0.51999998 -0.44       -0.37
 -0.33000001 -0.25999999 -0.18000001 -0.14       -0.07       -0.03
  0.03        0.11        0.14        0.22        0.28999999  0.33000001
  0.41        0.44        0.51999998  0.58999997  0.67000002  0.70999998
  0.77999997  0.86000001  0.88999999  0.97000003  1.03999996  1.12
  1.19000006  1.26999998  1.34000003  1.41999996  1.49000001  1.57000005
  1.63999999  1.72000003  1.78999996  1.87        1.98000002  2.05999994
  2.13000011  2.24000001  2.3599999   2.43000007  2.53999996  2.6500001
  2.76999998  2.88000011  2.99000001  3.0999999   3.22000003  3.36999989
  3.51999998  3.67000008  3.81999993  3.97000003  4.11999989  4.30000019
  4.48999977  4.67999983  4.9000001   5.13000011  5.38999987  5.6500001
  5.94999981  6.32999992  6.80999994  7.48999977  8.86999989]",8.869999885559082
19641100300108372,-13.750304878494058,-44.115144904567785,0.9780891537666321,1,"[-6.69999981 -5.53999996 -4.75       -4.26999998 -3.8900001  -3.58999991
 -3.36999989 -3.18000007 -2.99000001 -2.83999991 -2.69000006 -2.53999996
 -2.43000007 -2.31999993 -2.21000004 -2.08999991 -1.98000002 -1.90999997
 -1.78999996 -1.72000003 -1.63999999 -1.57000005 -1.46000004 -1.38
 -1.30999994 -1.23000002 -1.15999997 -1.08000004 -1.00999999 -0.93000001
 -0.88999999 -0.81999999 -0.74000001 -0.67000002 -0.58999997 -0.56
 -0.47999999 -0.41       -0.33000001 -0.25999999 -0.22       -0.14
 -0.07       -0.03        0.03        0.11        0.18000001  0.22
  0.28999999  0.37        0.44        0.47999999  0.56        0.63
  0.70999998  0.77999997  0.81999999  0.88999999  0.97000003  1.03999996
  1.12        1.19000006  1.26999998  1.34000003  1.41999996  1.49000001
  1.57000005  1.63999999  1.75999999  1.83000004  1.90999997  2.01999998
  2.08999991  2.17000008  2.27999997  2.3900001   2.47000003  2.57999992
  2.69000006  2.79999995  2.92000008  3.02999997  3.1400001   3.28999996
  3.4000001   3.54999995  3.67000008  3.81999993  3.97000003  4.1500001
  4.30000019  4.48999977  4.67999983  4.86000013  5.09000015  5.3499999
  5.61000013  5.94999981  6.4000001   7.03999996  8.56999969]",8.569999694824219
19641100500108373,-13.749891220950726,-44.11482860570376,0.9808486104011536,1,"[-7.9000001  -6.55000019 -5.5        -4.82999992 -4.38000011 -4.07999992
 -3.77999997 -3.54999995 -3.36999989 -3.22000003 -3.02999997 -2.88000011
 -2.76999998 -2.61999989 -2.5        -2.3900001  -2.27999997 -2.17000008
 -2.08999991 -1.98000002 -1.90999997 -1.78999996 -1.72000003 -1.63999999
 -1.57000005 -1.46000004 -1.38       -1.30999994 -1.23000002 -1.15999997
 -1.08000004 -1.00999999 -0.93000001 -0.88999999 -0.81999999 -0.74000001
 -0.67000002 -0.58999997 -0.51999998 -0.47999999 -0.41       -0.33000001
 -0.25999999 -0.22       -0.14       -0.07        0.          0.03
  0.11        0.18000001  0.25999999  0.28999999  0.37        0.44
  0.51999998  0.56        0.63        0.70999998  0.77999997  0.86000001
  0.93000001  1.00999999  1.08000004  1.15999997  1.23000002  1.30999994
  1.38        1.46000004  1.57000005  1.63999999  1.75999999  1.83000004
  1.94000006  2.01999998  2.13000011  2.24000001  2.3599999   2.47000003
  2.61999989  2.73000002  2.88000011  2.99000001  3.1400001   3.28999996
  3.44000006  3.63000011  3.77999997  3.97000003  4.1500001   4.34000015
  4.53000021  4.75        4.98000002  5.23999977  5.5         5.80000019
  6.13999987  6.55000019  7.03999996  7.67000008  9.02000046]",9.020000457763672
19641100700108374,-13.749477513817384,-44.11451230393592,0.9777241945266724,1,"[-6.51000023 -5.42999983 -4.75       -4.26999998 -3.8900001  -3.58999991
 -3.32999992 -3.0999999  -2.92000008 -2.76999998 -2.61999989 -2.47000003
 -2.3599999  -2.24000001 -2.13000011 -2.01999998 -1.90999997 -1.78999996
 -1.72000003 -1.61000001 -1.52999997 -1.46000004 -1.34000003 -1.26999998
 -1.19000006 -1.12       -1.03999996 -0.97000003 -0.88999999 -0.81999999
 -0.74000001 -0.67000002 -0.58999997 -0.51999998 -0.47999999 -0.41
 -0.33000001 -0.25999999 -0.18000001 -0.11       -0.03        0.
  0.07        0.14        0.22        0.28999999  0.37        0.41
  0.47999999  0.56        0.63        0.70999998  0.77999997  0.86000001
  0.93000001  1.00999999  1.08000004  1.15999997  1.23000002  1.30999994
  1.38        1.46000004  1.52999997  1.61000001  1.72000003  1.78999996
  1.87        1.98000002  2.05999994  2.17000008  2.24000001  2.3599999
  2.43000007  2.53999996  2.6500001   2.76999998  2.88000011  2.99000001
  3.0999999   3.22000003  3.36999989  3.48000002  3.63000011  3.77999997
  3.93000007  4.07999992  4.23000002  4.42000008  4.5999999   4.78999996
  4.98000002  5.19999981  5.42999983  5.6500001   5.90999985  6.21000004
  6.55000019  6.92999983  7.40999985  8.05000019  9.43999958]",9.4399995803833
19641100900108375,-13.749063746887852,-44.11419599410577,0.9763303399085999,1,"[-6.21000004 -5.13000011 -4.42000008 -3.93000007 -3.54999995 -3.28999996
 -3.06999993 -2.83999991 -2.69000006 -2.5        -2.3900001  -2.24000001
 -2.13000011 -2.01999998 -1.90999997 -1.78999996 -1.67999995 -1.57000005
 -1.49000001 -1.38       -1.30999994 -1.23000002 -1.12       -1.03999996
 -0.97000003 -0.88999999 -0.81999999 -0.70999998 -0.63       -0.56
 -0.47999999 -0.41       -0.33000001 -0.25999999 -0.18000001 -0.11
 -0.03        0.03        0.11        0.18000001  0.25999999  0.33000001
  0.41        0.47999999  0.56        0.63        0.70999998  0.77999997
  0.86000001  0.97000003  1.03999996  1.12        1.19000006  1.30999994
  1.38        1.46000004  1.57000005  1.63999999  1.75999999  1.87
  1.94000006  2.05999994  2.17000008  2.27999997  2.3900001   2.5
  2.6500001   2.76999998  2.88000011  3.02999997  3.1400001   3.28999996
  3.44000006  3.58999991  3.70000005  3.8499999   4.          4.1500001
  4.30000019  4.44999981  4.5999999   4.75        4.9000001   5.05000019
  5.19999981  5.3499999   5.53999996  5.69000006  5.88000011  6.03000021
  6.21000004  6.4000001   6.63000011  6.8499999   7.07999992  7.34000015
  7.67000008  8.01000023  8.46000004  9.10000038 10.44999981]",10.449999809265137
19641101100108376,-13.748650021233237,-44.11387974520299,0.97784823179245,1,"[-6.69999981 -5.57999992 -4.9000001  -4.44999981 -4.07999992 -3.81999993
 -3.54999995 -3.36999989 -3.18000007 -3.02999997 -2.88000011 -2.73000002
 -2.61999989 -2.5        -2.3900001  -2.27999997 -2.21000004 -2.08999991
 -2.01999998 -1.90999997 -1.83000004 -1.75999999 -1.67999995 -1.61000001
 -1.52999997 -1.46000004 -1.38       -1.30999994 -1.23000002 -1.19000006
 -1.12       -1.03999996 -1.00999999 -0.93000001 -0.86000001 -0.81999999
 -0.74000001 -0.70999998 -0.63       -0.56       -0.51999998 -0.44
 -0.41       -0.33000001 -0.28999999 -0.22       -0.18000001 -0.11
 -0.07        0.          0.03        0.11        0.14        0.22
  0.25999999  0.28999999  0.37        0.44        0.47999999  0.56
  0.58999997  0.67000002  0.70999998  0.77999997  0.86000001  0.88999999
  0.97000003  1.03999996  1.08000004  1.15999997  1.23000002  1.30999994
  1.38        1.41999996  1.49000001  1.57000005  1.67999995  1.75999999
  1.83000004  1.90999997  2.01999998  2.08999991  2.21000004  2.27999997
  2.3900001   2.5         2.61999989  2.76999998  2.88000011  3.02999997
  3.18000007  3.36999989  3.54999995  3.74000001  3.97000003  4.26999998
  4.5999999   5.05000019  5.73000002  7.03999996  9.25      ]",9.25
19641101300108377,-13.74823617530703,-44.113563447059896,0.9750761985778809,1,"[-6.4000001  -5.30999994 -4.63999987 -4.19000006 -3.8499999  -3.58999991
 -3.36999989 -3.1400001  -2.99000001 -2.83999991 -2.69000006 -2.53999996
 -2.43000007 -2.31999993 -2.21000004 -2.13000011 -2.01999998 -1.90999997
 -1.83000004 -1.75999999 -1.67999995 -1.57000005 -1.49000001 -1.41999996
 -1.34000003 -1.26999998 -1.19000006 -1.15999997 -1.08000004 -1.00999999
 -0.93000001 -0.86000001 -0.81999999 -0.74000001 -0.67000002 -0.58999997
 -0.56       -0.47999999 -0.41       -0.37       -0.28999999 -0.22
 -0.18000001 -0.11       -0.03        0.          0.07        0.14
  0.18000001  0.25999999  0.33000001  0.37        0.44        0.51999998
  0.56        0.63        0.70999998  0.74000001  0.81999999  0.88999999
  0.97000003  1.00999999  1.08000004  1.15999997  1.23000002  1.30999994
  1.38        1.46000004  1.52999997  1.61000001  1.67999995  1.75999999
  1.83000004  1.90999997  2.01999998  2.08999991  2.21000004  2.27999997
  2.3900001   2.47000003  2.57999992  2.69000006  2.79999995  2.92000008
  3.06999993  3.18000007  3.32999992  3.48000002  3.67000008  3.8499999
  4.03999996  4.26999998  4.48999977  4.75        5.09000015  5.46000004
  5.88000011  6.4000001   7.          7.78999996  9.43999958]",9.4399995803833
19641101500108378,-13.747822417154227,-44.11324723648395,0.9769830107688904,1,"[-6.92999983 -5.88000011 -5.19999981 -4.75       -4.44999981 -4.19000006
 -3.97000003 -3.77999997 -3.58999991 -3.44000006 -3.28999996 -3.18000007
 -3.06999993 -2.92000008 -2.79999995 -2.73000002 -2.61999989 -2.5
 -2.43000007 -2.31999993 -2.24000001 -2.13000011 -2.05999994 -1.98000002
 -1.90999997 -1.78999996 -1.72000003 -1.63999999 -1.57000005 -1.49000001
 -1.41999996 -1.34000003 -1.26999998 -1.19000006 -1.12       -1.03999996
 -0.97000003 -0.88999999 -0.81999999 -0.74000001 -0.70999998 -0.63
 -0.56       -0.47999999 -0.41       -0.33000001 -0.28999999 -0.22
 -0.14       -0.07        0.          0.07        0.11        0.18000001
  0.25999999  0.33000001  0.41        0.47999999  0.51999998  0.58999997
  0.67000002  0.74000001  0.81999999  0.88999999  0.97000003  1.03999996
  1.12        1.19000006  1.26999998  1.34000003  1.41999996  1.49000001
  1.57000005  1.67999995  1.75999999  1.83000004  1.94000006  2.01999998
  2.13000011  2.21000004  2.31999993  2.43000007  2.53999996  2.6500001
  2.76999998  2.88000011  2.99000001  3.1400001   3.25        3.4000001
  3.58999991  3.74000001  3.93000007  4.1500001   4.38000011  4.63999987
  4.94000006  5.30999994  5.80000019  6.48000002  7.9000001 ]",7.900000095367432
19641101700108379,-13.74740859848262,-44.1129310114293,0.9763936400413513,1,"[-6.8499999  -5.90999985 -5.3499999  -4.98000002 -4.63999987 -4.38000011
 -4.1500001  -3.97000003 -3.81999993 -3.63000011 -3.51999998 -3.36999989
 -3.22000003 -3.0999999  -2.99000001 -2.88000011 -2.76999998 -2.6500001
 -2.57999992 -2.47000003 -2.3900001  -2.27999997 -2.21000004 -2.08999991
 -2.01999998 -1.94000006 -1.87       -1.75999999 -1.67999995 -1.61000001
 -1.52999997 -1.46000004 -1.38       -1.30999994 -1.23000002 -1.15999997
 -1.08000004 -1.00999999 -0.93000001 -0.86000001 -0.77999997 -0.70999998
 -0.63       -0.56       -0.47999999 -0.44       -0.37       -0.28999999
 -0.22       -0.14       -0.07       -0.03        0.03        0.11
  0.18000001  0.25999999  0.33000001  0.37        0.44        0.51999998
  0.58999997  0.67000002  0.74000001  0.81999999  0.88999999  0.97000003
  1.03999996  1.12        1.19000006  1.26999998  1.34000003  1.46000004
  1.52999997  1.61000001  1.72000003  1.78999996  1.90999997  1.98000002
  2.08999991  2.21000004  2.31999993  2.43000007  2.53999996  2.69000006
  2.79999995  2.95000005  3.0999999   3.25        3.4000001   3.58999991
  3.81999993  4.03999996  4.26999998  4.57000017  4.9000001   5.30999994
  5.88000011  6.63000011  7.5999999   8.64999962 10.18000031]",10.180000305175781
